Price,Close,High,Low,Open,Volume,Daily_Return
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,
Date,,,,,,
2019-06-04,598.2907104492188,608.2943239066423,596.7193632541569,600.8579927431291,15442761,-0.006285835298058151
2019-06-06,587.5346069335938,602.8277324367702,584.7681141139942,602.8277324367702,16764835,-0.017978055363000567
2019-06-07,582.0237426757812,587.4903046969813,577.9072153490195,586.9148926672266,14722419,-0.009379641969643804
2019-06-10,583.9049682617188,587.3796605611984,579.89912635872,584.6795909812258,11768468,0.003232214509478304
2019-06-11,588.331298828125,590.6994293154609,583.3959454068723,585.1000798331271,11492074,0.007580566713764059
2019-06-12,589.6593017578125,592.4257947525115,586.4944465364875,590.7880242809626,10297599,0.002257236581383104
2019-06-13,587.4903564453125,590.787998934032,579.2573010665908,588.7076038554885,15686169,-0.003678302548665413
2019-06-14,583.19677734375,586.4944198237544,579.5892975904819,585.1222242324548,14942768,-0.007308339710529688
2019-06-17,567.5938110351562,584.2812339912606,565.911778180256,584.2812339912606,14908257,-0.026754205295268618
2019-06-18,567.0184936523438,570.0948242903805,561.7510818712044,566.088922587236,16797371,-0.001013607568699948
2019-06-19,565.4027709960938,576.3137950100071,558.8739088523005,569.6299846715991,14492763,-0.002849506099602883
2019-06-20,573.9898681640625,575.428486953255,565.6904489489388,566.575698269597,10748848,0.015187575315275703
2019-06-21,566.3543701171875,573.6579131902394,564.605973210025,573.6357524101344,23236832,-0.013302496211819115
2019-06-24,558.7853393554688,565.0043637095691,556.4393695082755,563.1010185325224,11267228,-0.01336447842744215
2019-06-25,573.591552734375,574.5432253793795,555.1778335046871,557.2361269861518,14966899,0.026497140021576993
2019-06-26,572.8389892578125,577.4645642543747,569.3863990466393,571.4446921634263,11593027,-0.00131201980394402
2019-06-27,563.9862670898438,574.0562431959233,562.591910883796,572.3963713113941,24905533,-0.015454119454122006
2019-06-28,554.6687622070312,567.837229088313,552.6989939576308,565.2920488190996,18942165,-0.016520800995546647
2019-07-01,561.6402587890625,563.3222322411394,551.7251724366304,556.8597359022041,13478857,0.012568756448968932
2019-07-02,565.911865234375,567.018486183894,559.1837918752126,563.8978931122131,10146746,0.007605591619308738
2019-07-03,567.7044677734375,569.4529239698368,564.3847234502912,567.8594159651082,8806492,0.0031676355439553827
2019-07-04,568.3463134765625,571.4448046030109,566.5757555607951,567.1954892433374,9351405,0.0011305982946414606
2019-07-05,559.205810546875,571.2234546184956,557.7229883348122,568.8331631776572,10926753,-0.01608262904667268
2019-07-08,554.2039794921875,561.3083116822136,552.4998451082868,556.8376847003334,14009219,-0.008944526255540763
2019-07-09,566.6199340820312,568.1249169517715,551.3047078871608,552.8317924411703,17535754,0.022403221646333904
2019-07-10,566.0667114257812,570.7143885662242,561.5739233692843,566.5978610200226,12018196,-0.0009763557950820401
2019-07-11,567.2618408203125,570.9136422948378,566.2659057082456,569.6742340526625,8608376,0.002111287186489008
2019-07-12,566.7970581054688,575.4284751870541,565.7125390667155,567.9036197336648,15692436,-0.0008193442276526186
2019-07-15,564.8494262695312,570.7807145325879,562.3042459909406,568.7888445920233,10659498,-0.00343620667765554
2019-07-16,572.3300170898438,573.1710630706701,565.2699466652127,566.5536173225701,10070773,0.013243513177869426
2019-07-17,567.39453125,574.1005010711244,566.5756461560046,572.90535550275,9482233,-0.008623496396256591
2019-07-18,558.5418090820312,569.4085686468941,556.8376747286476,567.4609612021368,11942908,-0.015602410105126863
2019-07-19,552.85400390625,563.4551309237335,550.065350230861,561.3526341456075,16336536,-0.010183311407124918
2019-07-22,566.7970581054688,568.5675567105824,543.2487175124882,553.7392172248569,29092589,0.02522013786768773
2019-07-23,563.720703125,572.7283212128182,557.8999823849913,568.7888438003976,20316348,-0.005427612822747396
2019-07-24,557.3245849609375,566.0445268142822,554.867929547874,563.6985571097337,15189179,-0.011346253789519256
2019-07-25,545.1078491210938,561.7289085810165,543.1159789159576,559.4935652480942,21805071,-0.021920324653720402
2019-07-26,537.273193359375,549.9768774552333,535.5911603200976,545.1078873216514,20387504,-0.014372670975754565
2019-07-29,536.01171875,540.9028699903904,533.4222753117766,538.6454246633529,17626045,-0.002347920247960711
2019-07-30,522.7103881835938,540.0175454119949,520.5193664215706,537.3395773958161,20853117,-0.024815372688913317
2019-07-31,516.2257690429688,524.5251884932695,514.5215754092878,520.4308216260823,21229950,-0.012405759072741773
2019-08-01,522.4227294921875,525.9416845388708,509.1878371492463,514.9642372860822,22628222,0.012004360922755364
2019-08-02,527.3841552734375,533.5737464690229,517.4763743805444,523.5323811262336,23766807,0.00949695620263813
2019-08-05,509.1271667480469,519.6583423312425,502.29188726944534,519.6583423312425,30399133,-0.03461800727768316
2019-08-06,502.4255676269531,511.91036316273204,499.62023403615984,505.2977231842644,29067994,-0.013162917948179698
2019-08-07,494.00946044921875,506.9898045620142,491.20409739999894,501.6240130506623,25349369,-0.016750953215787123
2019-08-08,513.1349487304688,515.6508197039626,487.7308882191028,493.54196220587255,31198568,0.0387148219061606
2019-08-09,517.4764404296875,523.4433916370499,513.1125622758229,517.365149765636,21970009,0.008460721122113934
2019-08-13,567.638916015625,580.1293917889301,545.9308139324703,549.1146665266605,104827144,0.09693673308930739
2019-08-14,573.6503295898438,580.8640689784442,570.1324864795871,580.6637220080089,31688983,0.010590206916069267
2019-08-16,569.0860595703125,575.2311234055627,566.8595923358139,574.9639544714397,21977767,-0.007956536907761658
2019-08-19,575.5873413085938,577.4575832737376,569.9766154131626,570.4441907669835,16317602,0.011424074845885368
2019-08-20,568.1732177734375,575.5873639681415,566.6814947931508,574.3405755757227,14969299,-0.012880970450636187
2019-08-21,565.9467163085938,569.3755030810053,563.9651837223562,568.0395990053597,10677848,-0.003918701894413457
2019-08-22,555.1705932617188,565.9689379340402,551.6750440617036,565.9467035825179,14031953,-0.019040879178807923
2019-08-23,568.128662109375,571.7577958939527,546.1533935304763,551.7195912204171,21307915,0.02334069744495193
2019-08-26,564.0987548828125,576.2107097858199,560.6254400381222,576.2107097858199,19202504,-0.007093300330245689
2019-08-27,567.6832885742188,572.2029847207436,561.6049883649061,572.2029847207436,28401906,0.006354443544465793
2019-08-28,562.5402221679688,570.4219432426154,559.3118418211694,567.1935628958161,11605488,-0.009059746005853353
2019-08-29,552.9441528320312,561.1820993687841,550.0719976379863,559.4899700160746,18890222,-0.017058459035969586
2019-08-30,555.9720458984375,558.5770317812273,543.7042139151635,554.613907633516,24735240,0.005475947346397003
2019-09-03,537.2030029296875,553.5007833479864,534.3530820941628,553.1667924586299,18730619,-0.033758968831642755
2019-09-04,534.8651123046875,536.6908258693913,528.141183434771,534.5979434098722,32949395,-0.00435196864546572
2019-09-05,533.7296752929688,540.2309641543467,531.3696236710425,537.3811028363892,22995486,-0.0021228473975919426
2019-09-06,544.3721923828125,547.266641257182,532.2379435925851,535.6889646599803,23186819,0.01993990138172852
2019-09-09,544.2385864257812,549.0477457084417,540.2086995227424,543.5483703495372,11747929,-0.0002454312672482972
2019-09-11,549.6712646484375,552.1649008896854,544.3722356169108,544.3722356169108,12127900,0.009982162893547697
2019-09-12,538.9617919921875,552.365120863349,536.8912034434586,549.9383071406563,11880005,-0.019483413714740272
2019-09-13,545.752685546875,547.0440021410868,537.4256821215511,539.6966776511717,12947715,0.012599953569224276
2019-09-16,539.1400146484375,542.858204835973,528.1634972590346,529.454873228426,20547730,-0.01211660716210905
2019-09-17,533.217529296875,539.2513017834867,531.4586376216965,539.2513017834867,15640772,-0.010985059892882232
2019-09-18,536.8912353515625,541.6113380873621,533.1062237529914,536.5572445060574,14933909,0.00688969482967261
2019-09-19,525.0241088867188,538.6723734072475,522.1742478115991,537.8485728999581,13766222,-0.022103408816262382
2019-09-20,558.5547485351562,565.4790838872689,522.9089837818785,528.9872248397661,48165560,0.06386495225816802
2019-09-23,551.8086547851562,570.4219587525063,549.9384128123469,567.3716909391333,21610844,-0.012077766356282993
2019-09-24,569.397705078125,578.3481013609863,553.3893886827366,553.7679076968577,34958974,0.03187527078533581
2019-09-25,569.7763061523438,576.6561146490986,565.0116743389566,571.7578389113681,18192270,0.0006649149985014091
2019-09-26,577.4576416015625,578.3482047938991,571.5352180220854,575.3202304898084,18350457,0.013481317784325375
2019-09-27,582.9124755859375,585.561990193842,571.757844897735,575.5428572732922,19058663,0.009446292838460213
2019-09-30,593.2432861328125,594.8018310804109,581.3539114942233,583.3355036590597,25263770,0.01772274737556545
2019-10-01,581.0645141601562,597.5849362038297,575.8990695365911,595.3584688773351,17920384,-0.02052913578179072
2019-10-03,583.8030395507812,585.4283468989939,570.5555272924099,572.6484099833085,13524851,0.004712945505858546
2019-10-04,582.4893188476562,591.6178868813973,580.5968427407329,587.7438189170942,14992253,-0.002250280683937289
2019-10-07,583.3799438476562,588.144574835985,579.6394603175088,582.4893213904081,10061584,0.0015289979939236975
2019-10-09,589.903564453125,592.2191475563906,575.5428471529523,582.7566465089587,17588647,0.011182456089324111
2019-10-10,606.8247680664062,609.6078075068975,588.2336983910574,590.0148840590675,35006390,0.02868469463982337
2019-10-11,602.3049926757812,608.0938310517881,595.1580158763934,607.2477366748323,16597126,-0.0074482381545283305
2019-10-14,604.7095947265625,607.8043907217964,601.525742419961,607.8043907217964,13394275,0.003992332921064934
2019-10-15,607.4480590820312,610.0530449084814,603.0618878900631,606.7133149168686,9672791,0.004528561113218421
2019-10-16,611.0995483398438,614.3501629165811,607.2477145302422,610.0085788805053,19403660,0.006011195859824792
2019-10-17,621.8533935546875,622.9666568670059,610.9436984546371,612.2796025393912,16038940,0.017597534221811095
2019-10-18,630.6925048828125,635.835655393317,622.8330774763288,625.1931291335094,28121951,0.01421414021333578
2019-10-22,629.7128295898438,639.820957644229,624.9036109424554,634.5442231374791,27786502,-0.0015533327023614651
2019-10-23,620.0277099609375,634.9673523948646,615.908766295107,630.6702961024129,18446160,-0.015380216463454555
2019-10-24,639.6428833007812,641.8471160772802,617.4227401722367,623.8572069872114,22642488,0.031635962433162135
2019-10-25,637.3050537109375,641.8692781119589,628.4214205506927,641.7134593171186,13539957,-0.0036548981484476606
2019-10-27,638.6632080078125,643.450132721921,636.7706724719341,641.6689472852668,3014841,0.0021310897959567754
2019-10-29,653.26904296875,659.0355886148401,642.158939493555,643.6729564626572,25768505,0.02286938526879867
2019-10-30,658.634765625,661.0616393905873,650.2632341915835,659.0355190435935,16341366,0.008213649053176786
2019-10-31,652.0665893554688,663.3325688124955,650.886563570956,660.8166389822482,19463741,-0.009972410526034814
2019-11-01,648.7492065429688,650.9311456801099,641.669051249015,647.9031715622959,13904301,-0.0050874908585318845
2019-11-04,649.0831298828125,655.0277868325503,643.4946981510161,652.7567916180376,14063434,0.000514718687091964
2019-11-05,644.474365234375,654.1149784345749,641.6690319851688,651.5100516103723,12685356,-0.007100422790636385
2019-11-06,638.9525756835938,644.0957253086756,636.102714813685,642.4258900642089,14625505,-0.008567896333274816
2019-11-07,649.5062255859375,651.4654644310114,637.7504358146491,638.9972836207461,14084039,0.01651710988261179
2019-11-08,643.6728515625,649.973734129593,641.8026095996164,645.2313964399264,12019353,-0.008981244203125294
2019-11-11,635.7910766601562,643.1161656257182,633.4532595413081,640.8228766581775,11357841,-0.012245001297182201
2019-11-13,655.6067504882812,657.2098236579902,636.7708042321007,636.7708042321007,25225749,0.031166958070908635
2019-11-14,651.3541870117188,659.7479525828084,648.2593909614728,657.25431637005,14258133,-0.006486454682468223
2019-11-15,654.9611206054688,662.0635700076792,651.5323334784945,652.6455968983422,15691605,0.005537591782894369
2019-11-18,649.7733764648438,661.7072190766786,648.0812471500655,655.7625618479275,14076051,-0.007920690217198323
2019-11-19,672.282958984375,674.5762480267925,652.3560458473484,653.2466089025762,30176255,0.034642205013072136
2019-11-20,689.1595458984375,700.1805897457675,687.1780135439317,692.4547478229387,43538120,0.02510339833625741
2019-11-21,684.6843872070312,692.8778052437542,680.6545001439249,687.9795894631586,14897371,-0.006493646816677412
2019-11-22,688.6475219726562,698.889294670371,684.6843973559228,686.6882237413482,22352865,0.005788265133065851
2019-11-25,695.3492431640625,696.7964379518986,690.6513741041939,690.7181960629307,15146156,0.009731714669078961
2019-11-26,694.7703247070312,701.9395355965804,692.8777890541031,698.2658738469718,35330983,-0.0008325578300725223
2019-11-27,699.0452270507812,701.5611571283956,692.9223973101485,694.6368205516004,9642739,0.006152971984738409
2019-11-28,703.6986083984375,705.4129722878201,696.4180461446233,700.2920555245078,13747479,0.006656767212743109
2019-11-29,690.7180786132812,704.4331049614652,689.2485902723575,704.4331049614652,18559594,-0.018446149573464243
2019-12-02,706.4592895507812,718.9052350893612,702.2289961837148,712.4707684592657,31225364,0.02278963215948071
2019-12-03,703.0750732421875,709.7990029904348,700.2697400300401,709.2424307785986,12990426,-0.004790391121823445
2019-12-04,691.4083862304688,702.4516656991397,682.9700335019947,700.4478393142873,20987607,-0.016593799802798515
2019-12-05,690.5845947265625,703.4535881327247,687.5343269551083,700.8931300628573,19942460,-0.001191468776358784
2019-12-06,692.3880615234375,698.2214285325554,686.2429974104203,691.5420265271395,13085234,0.0026115074252257564
2019-12-09,700.269775390625,702.407186386415,688.6475696603118,692.9446854555637,12642677,0.011383376324897387
2019-12-10,695.52734375,700.7150224336392,692.0540287591915,700.0248063059641,10173333,-0.0067722923468738205
2019-12-11,695.7277221679688,701.115747607188,690.473221738255,692.6996888491133,12364641,0.0002880956726853956
2019-12-12,698.3104248046875,700.8263546736185,693.1672744072167,699.2232816841165,10326606,0.0037122318896116724
2019-12-13,704.856201171875,708.0178188148872,700.1806263844514,703.5648253338594,12668303,0.009373734280163859
2019-12-16,697.5979614257812,709.7544444582198,696.5960482571616,708.9084095503324,11892718,-0.010297475902214415
2019-12-17,695.8612670898438,703.1195340018024,692.6774151407083,697.6646869176287,20324601,-0.0024895347061908435
2019-12-18,701.7169189453125,703.5648670591819,695.5496209983077,695.9949025377775,14742077,0.008414970242499153
2019-12-19,716.9014282226562,719.1056609955814,699.9134917904707,700.7595267067665,20507816,0.0216390810416347
2019-12-20,712.070068359375,720.2857211455093,710.7341642408371,719.1502234523015,21271510,-0.006739224770773822
2019-12-23,699.7354125976562,702.4739238931126,693.6794050834533,694.703552662622,25107772,-0.017322250028200314
2019-12-24,688.6253051757812,700.0248101711578,686.8663538680914,698.6221435556297,18048449,-0.015877583472059142
2019-12-26,674.7988891601562,691.5196564072455,672.461071963697,686.4878562421779,29761019,-0.02007828627804431
2019-12-27,686.799560546875,688.5139241722563,677.4261167611049,679.9642809467703,17677571,0.017784071046196503
2019-12-30,687.6234130859375,689.1596642144276,680.4319077161741,688.4026855518733,17123749,0.0011995530958210932
2019-12-31,674.1978149414062,687.4008003439995,671.526065985025,686.6437622004211,22203005,-0.019524637889043683
2020-01-01,672.2161865234375,680.0088516309808,670.3905321258029,675.9566705310696,14004468,-0.002939238861432658
2020-01-02,683.6602783203125,686.1762083080744,673.2849207275859,673.2849207275859,17710316,0.017024421646347765
2020-01-03,684.4840087890625,686.4878350527088,678.1830672888824,682.6360013302883,20984698,0.0012048827390904737
2020-01-06,668.6092529296875,680.3649817308929,667.0507082361115,676.8471984455604,24519177,-0.023192296175712612
2020-01-07,678.8956909179688,683.3040975466399,673.952886932682,676.4019951208164,16683622,0.015384827450724892
2020-01-08,673.7969360351562,683.2816698165456,672.3942695805264,674.6207365379029,16047902,-0.0075103656585567835
2020-01-09,689.3154907226562,690.206053788195,681.8568169732863,685.1297254143482,14982742,0.02303150082399652
2020-01-10,689.1595458984375,693.7460641432477,685.5971750800793,691.052021954991,12478359,-0.00022623142279198927
2020-01-13,687.4006958007812,694.0800969009713,685.0406443123888,688.0018555733295,18282382,-0.0025521667778152235
2020-01-14,681.0330200195312,690.2060574437152,677.6710552541097,685.7531231921615,15816535,-0.009263411893745688
2020-01-15,678.5616455078125,685.708622508407,676.068009361063,683.9052024938248,15817859,-0.0036288615075490416
2020-01-16,684.8179321289062,687.2448055274269,680.4095262908653,680.8548672498658,12847975,0.009219923735023006
2020-01-17,704.0101318359375,705.7690234515036,691.6309496779546,691.7645341253344,29463471,0.028025258695209887
2020-01-20,682.3466186523438,716.4784286658733,679.6971043882497,716.4784286658733,32545850,-0.030771592913157453
2020-01-21,683.0368041992188,688.3580668407448,677.737775908007,680.6767527586403,18922720,0.001011488190911125
2020-01-22,682.7919311523438,688.7588822425179,681.7900179448524,687.534328261155,10322817,-0.00035850637237933025
2020-01-23,679.8976440429688,686.6215747770138,677.1590729366771,684.1947008010877,11247739,-0.0042389005747187625
2020-01-24,677.5374755859375,684.1278207028573,676.201571520967,679.9642896946181,14628445,-0.003471358487134424
2020-01-27,670.8580932617188,678.8288715307318,670.1678770715025,674.576343167049,13387750,-0.009858321590908936
2020-01-28,655.3616943359375,672.3942157283439,651.732561214589,671.7707622261146,24532236,-0.023099369421687332
2020-01-29,658.9686889648438,665.4476838598071,651.9330029814765,656.385937187332,24746565,0.0055038227898887015
2020-01-30,642.8934936523438,658.9018091461028,641.2236583343256,658.5901121020851,22402689,-0.024394475157464734
2020-01-31,628.599609375,647.1238564671794,626.6180767993984,647.0125063572486,34750310,-0.022233673879850202
2020-02-03,616.9552001953125,623.3897268292178,606.9583616221806,610.0086294911721,30712290,-0.018524365917543695
2020-02-04,635.1676635742188,637.8839401729988,622.4322559797637,623.4118752792756,25383901,0.029519912261280368
2020-02-05,645.0086669921875,646.9234370233874,636.9043647870463,638.9526598272524,18472100,0.015493552304900682
2020-02-06,649.1498413085938,653.2465498928482,641.2681806313898,647.5022998052495,15538577,0.0064203390253922965
2020-02-07,638.3961181640625,646.7231209827357,636.0137726868787,646.121961162775,12209212,-0.016565856540692203
2020-02-10,639.2644653320312,643.6728717218461,628.0653070065835,635.8802065407942,15142476,0.0013602012030806687
2020-02-11,646.9011840820312,652.8903691202153,643.4723974955958,644.5188387872203,13999816,0.011946102378822987
2020-02-12,654.7161254882812,656.742245701073,647.9031394730254,648.4152429768247,13533565,0.012080579845188621
2020-02-13,656.430419921875,658.0334927711046,651.2872699744411,658.0334927711046,13565659,0.0026183782052340288
2020-02-14,662.4197998046875,668.5870984643474,647.0571093166483,657.8109867132612,21227841,0.009124165640473025
2020-02-17,658.2562255859375,670.6799378673376,656.4973336908605,663.0431510030807,13149130,-0.006285401221366893
2020-02-18,653.4247436523438,657.2097556655767,648.97180932506,657.2097556655767,11127161,-0.0073398195805790545
2020-02-19,669.6334228515625,670.8134485862718,656.8534867255756,658.7459628812005,14084409,0.02480573219284543
2020-02-20,661.6849975585938,671.5037233050037,660.7276124968037,666.6055073331329,16892268,-0.011869815665892625
2020-02-24,643.4278564453125,657.6995152268572,641.0232768478887,654.4711351131652,21370214,-0.02759189218532121
2020-02-25,630.7147827148438,646.3000526686237,627.8648619763386,646.3000526686237,27745062,-0.019758351465700486
2020-02-26,619.8496704101562,628.9114188834695,617.7790811565051,627.8649773536304,29362748,-0.017226665051229384
2020-02-27,617.2891845703125,620.6511494965837,609.6078101962304,618.0683975689975,25054993,-0.0041308174579643975
2020-02-28,591.6401977539062,604.2643163833105,590.0148903377343,603.3291656588368,39315769,-0.04155100633143316
2020-03-02,586.0740356445312,609.6077893226085,579.3723403742132,603.4181975497225,29500495,-0.009408018810260543
2020-03-03,597.9634399414062,602.883950336585,588.679050886282,592.1078381691597,27398798,0.020286522817547725
2020-03-04,596.5606689453125,602.8393168736188,582.4003001293128,602.0378101189941,22105261,-0.002345914319161757
2020-03-05,583.8475341796875,604.6873035839145,581.5542452021383,602.126845697354,30510390,-0.021310715619420773
2020-03-06,565.9689331054688,573.6057788366949,552.654658716733,565.5236515774449,33734039,-0.030622037479936193
2020-03-09,496.12457275390625,552.6101407818697,487.59719353402716,552.1870935973562,88187018,-0.12340670355937533
2020-03-11,513.6691284179688,524.7569350107589,493.385961606044,493.385961606044,59578576,0.03536320639527202
2020-03-12,473.3477478027344,490.26892105164063,466.98004375854214,483.14423842846696,55970485,-0.07849679566965362
2020-03-13,492.1837463378906,507.6354328669012,419.64532802906,444.40366683588684,73297403,0.039793151277453864
2020-03-16,452.28533935546875,480.7841591374453,447.5206784786443,472.2567802513006,38482258,-0.0810640482935231
2020-03-17,448.85662841796875,472.0119237181846,446.7192174587202,466.3344054216944,45445979,-0.0075808580096495826
2020-03-18,431.2674560546875,461.280292373532,427.9277554968568,456.5601596607462,44730415,-0.039186616058841994
2020-03-19,408.6465148925781,430.59951868687136,397.2915088300032,409.7152202964063,61404010,-0.05245223316651304
2020-03-20,453.2872619628906,460.8349919401429,414.1236220114131,418.3539154289049,63360475,0.10924049378482348
2020-03-23,393.6623840332031,423.02953408613564,389.9219001729814,407.9785720617482,40670949,-0.1315388340530267
2020-03-24,420.0906066894531,431.9354232678665,398.8946097412174,414.1236553813101,45734887,0.06713423412591268
2020-03-25,481.919677734375,512.778550360912,428.9296884312166,429.17459327724464,73130298,0.14718032267412307
2020-03-26,474.7726745605469,497.3491012446338,464.1524132137663,487.95339378494543,45744488,-0.014830278787178797
2020-03-27,474.5055236816406,493.0742985498193,465.86682419167437,487.59718710077345,41657940,-0.0005626921961200404
2020-03-30,458.8534851074219,478.6022880413513,454.20017367620915,463.3732417891349,30229866,-0.03298599867242036
2020-03-31,495.9464416503906,503.09338839129396,466.6683494310366,478.2237318418846,44292810,0.0808383454563606
2020-04-01,481.1181640625,500.7778787446454,465.42154418897144,499.7314374197435,41597459,-0.02989894944814142
2020-04-03,479.7822265625,505.16401523449554,470.3642552950806,505.16401523449554,41367807,-0.002776734698019978
2020-04-07,537.0693359375,540.5871191109118,489.8236031363708,490.7587239777516,54373624,0.11940231672491386
2020-04-08,530.8575439453125,547.2666748233642,516.5413553079427,525.4472243442474,49880330,-0.01156608947212423
2020-04-09,543.2366943359375,548.9587106749909,531.2360300150857,540.5871800325931,33032857,0.023319156959932474
2020-04-13,529.5216064453125,541.0324597756588,525.4471322437827,536.111950755027,23673784,-0.02524698355914745
2020-04-15,512.0215454101562,550.3836477833194,508.97127785494433,533.0394274350746,35321842,-0.03304881391457182
2020-04-16,520.1259155273438,528.7646148704049,509.8619089009577,512.0215540116548,37455706,0.015828181821324394
2020-04-17,545.0401611328125,547.7119694676354,531.0801974114287,541.4778491032873,33269335,0.04790041192277217
2020-04-20,553.85693359375,559.7347681895708,535.2436321732976,545.9306852340615,36030932,0.01617637210919054
2020-04-21,550.9847412109375,557.5082632503704,518.3224245172161,538.8059068072215,61371628,-0.005185801979901261
2020-04-22,607.2032470703125,616.6880417343276,578.8825664491623,587.7884356237253,142683366,0.10203278177145103
2020-04-23,610.4537963867188,617.1109625507321,602.6166045822772,608.8730174165447,65464502,0.0053533134614971445
2020-04-24,630.9819946289062,665.692673747736,599.9004494609227,601.2140598103026,134986308,0.033627767348969106
2020-04-27,636.659423828125,656.8089776563307,633.6536843523593,638.5519000387314,58482901,0.008997767365070075
2020-04-28,635.9469604492188,648.1034431126441,619.9163502379175,645.6766291201964,78453401,-0.001119065158295074
2020-04-29,635.4126586914062,647.3020336819599,632.3178625081999,643.4057306477636,37494672,-0.0008401671696568469
2020-04-30,652.8013305664062,665.6926172797448,640.3553848329962,647.4355395070829,71345899,0.02736595130290742
2020-05-04,639.086181640625,652.3559254145888,631.1821684590363,641.2235920287173,53456868,-0.021009682859992385
2020-05-05,650.4189453125,658.5901284085901,644.4297604788242,647.3242091452047,44903763,0.01773276280639058
2020-05-06,650.4635620117188,661.2396721044524,643.6728107196592,651.9107566845831,40489094,6.85968628992839e-05
2020-05-07,671.0361328125,674.0196380436263,643.4501981639638,647.9031324834183,50026966,0.03162755302872844
2020-05-08,695.4605712890625,703.5203455803562,684.4617604589652,687.9796035544326,84262770,0.036398097333735
2020-05-11,702.1400146484375,719.1502462326481,700.1361881322265,703.5649156731971,67085063,0.009604345142089743
2020-05-12,658.7014770507812,698.3772514173569,652.3560664564766,696.79641276918,100683202,-0.06186591946252484
2020-05-13,672.677001953125,686.4096865474885,653.5950534044931,686.4096865474885,66430125,0.02121678087760892
2020-05-14,645.4813232421875,672.7893884091039,642.8291930409412,660.3377943598729,49266771,-0.04042903002774667
2020-05-15,656.0224609375,659.3039301915819,636.1089238922658,649.0999085460102,62152260,0.016330662585813283
2020-05-18,647.638916015625,666.1814121272063,641.9076260584688,660.7872638675454,62796089,-0.012779356532845454
2020-05-19,633.3219604492188,657.0564195102567,630.7822503273412,654.9436803175768,42315854,-0.022106385537308926
2020-05-20,644.4699096679688,650.3810366625504,626.1746060014038,633.8163858969135,55320985,0.017602341170741553
2020-05-21,647.8637084960938,656.9438839898754,640.5590706705585,645.0542141170009,39167981,0.005266031473639243
2020-05-22,643.5034790039062,655.3931503743523,641.233434844536,652.6061872445827,37828973,-0.006730164747627332
2020-05-26,640.132080078125,651.6621368125705,636.6483020759156,650.9653812121286,33216635,-0.00523913084510419
2020-05-27,649.7966918945312,653.5950802585778,634.7154397533718,643.2562252592883,35667956,0.01509784014453186
2020-05-28,661.7987060546875,665.1700639694456,651.3474905739236,654.0445650157022,40126278,0.01847041437709307
2020-05-29,658.27001953125,661.6863216286777,652.9882315987021,659.8882522484166,40022527,-0.0053319634673717475
2020-06-01,683.4204711914062,691.5117545227077,663.4619881609007,665.2825298829506,39943702,0.03820689217787221
2020-06-02,690.3203735351562,692.2533351438987,683.6226027052328,685.9601224657711,22153960,0.010096130617394783
2020-06-03,692.9951171875,701.243705152625,689.2640858781962,694.5009892228203,25381289,0.0038746410433263545
2020-06-04,710.1441040039062,714.5044150378368,692.7029193183236,694.0514268333575,34202350,0.0247461870813821
2020-06-05,710.9982299804688,727.3156301764457,707.4020907099616,716.9767743613463,33076685,0.0012027502189300154
2020-06-08,705.5140380859375,727.495369555277,703.4912471731864,727.495369555277,31414953,-0.007713369264902292
2020-06-09,690.9722290039062,711.5825211649343,689.1067431761999,701.3784997663072,25857161,-0.02061165093395345
2020-06-10,706.705322265625,710.0317358884901,692.2758817982025,693.6468614517847,22132647,0.02276950158242874
2020-06-11,691.219482421875,704.8172743086072,688.2077385143969,703.9407414982666,20385805,-0.021912725652191156
2020-06-12,714.1898193359375,716.0777776124157,672.9242842139472,674.2728513186369,38548899,0.033231610940102074
2020-06-15,725.7647705078125,731.3387563203479,701.7381741898191,703.4912994111404,53107403,0.016207107492287598
2020-06-16,727.1806640625,741.0481806936685,712.6163324095153,738.5534152661882,51187003,0.0019508987101934938
2020-06-17,726.1243286132812,735.159560417052,720.1682571993283,722.9327480146142,41782053,-0.00145264512853982
2020-06-18,744.3521728515625,748.4427585087822,721.74156125064,722.3709004133316,40471557,0.02510292455438301
2020-06-19,790.8770751953125,804.092782405198,747.094304408189,750.6903840730492,105804173,0.06250388464040646
2020-06-22,784.9209594726562,811.0152901303186,779.90883714488,797.1702444845414,60198705,-0.0075310258818481746
2020-06-23,773.5706176757812,792.8323423074329,771.4129344994001,786.6514901886577,37962078,-0.014460490142218507
2020-06-24,776.69482421875,796.8556158794696,769.4351890087056,780.3134354719743,51586221,0.00403868305178845
2020-06-25,772.2221069335938,786.2020448440715,770.0419514480267,776.3126926255497,39679374,-0.00575865468094916
2020-06-26,782.8981323242188,787.5506408989148,771.8175772674693,777.1218971867132,30921913,0.013825070915177928
2020-06-29,774.58203125,782.0439742026722,771.1657293301229,776.7846586950787,25621946,-0.010622200680860505
2020-06-30,766.0188598632812,782.6059245493964,762.1754677566296,780.807914512527,30276420,-0.011055215640491611
2020-07-01,781.07763671875,786.2021202640287,767.7944531593192,773.166189855075,28464103,0.019658493601784732
2020-07-02,794.524169921875,797.7964291606368,783.1051378323464,786.6933471641555,28789533,0.017215360638940913
2020-07-03,806.958740234375,809.2606454481156,797.9769941642788,803.3028398448629,29434266,0.01565033611717892
